일자,공매도 수량(전체),공매도 수량(잔고수량)
2018-12-06,2258,659098
2018-12-05,5872,661202
2018-12-04,1528,661664
2018-12-03,2752,666960
2018-11-30,3012,672491
2018-11-29,7675,700470
2018-11-28,2298,715348
2018-11-27,4537,739384
2018-11-26,3213,738648
2018-11-23,1376,746204
2018-11-22,6197,747952
2018-11-21,2432,754192
2018-11-20,4956,757790
2018-11-19,666,764866
2018-11-16,3909,772202
2018-11-15,3052,770435
2018-11-14,1664,762112
2018-11-13,10283,762761
2018-11-12,1907,738299
2018-11-09,6916,745332
2018-11-08,10559,746102
2018-11-07,15344,745420
2018-11-06,13019,745883
2018-11-05,24250,738205
2018-11-02,54046,745681
2018-11-01,3010,719348
2018-10-31,14484,731897
2018-10-30,33785,736204
2018-10-29,14133,748776
2018-10-26,9935,759267
2018-10-25,26848,762459
2018-10-24,4645,758783
2018-10-23,13304,779657
2018-10-22,7318,767892
2018-10-19,8293,771322
2018-10-18,6882,780422
2018-10-17,5614,801786
2018-10-16,4125,805999
2018-10-15,21482,805405
2018-10-12,67845,792183
2018-10-11,56089,741949
2018-10-10,40952,768385
2018-10-08,34280,744971
2018-10-05,17983,720040
2018-10-04,20966,715911
2018-10-02,19560,749405
2018-10-01,10990,744503
2018-09-28,10470,734159
2018-09-27,11789,737785
2018-09-21,6533,743051
2018-09-20,1567,752616
2018-09-19,1953,751948
2018-09-18,1185,753849
2018-09-17,2646,791596
2018-09-14,4492,806343
2018-09-13,4632,807603
2018-09-12,131,829165
2018-09-11,2970,845347
2018-09-10,7081,845360
2018-09-07,9864,846108
2018-09-06,3183,851826
2018-09-05,24970,855797
2018-09-04,5510,844173
2018-09-03,9266,843135
2018-08-31,4778,841549
2018-08-30,3519,827373
2018-08-29,1841,832284
2018-08-28,2637,836815
2018-08-27,7287,835911
2018-08-24,4250,841884
2018-08-23,8349,834841
2018-08-22,16135,832916
2018-08-21,4943,830832
2018-08-20,18563,830523
2018-08-17,3250,829256
2018-08-16,12082,830571
2018-08-14,5049,821327
2018-08-13,6171,828882
2018-08-10,2430,827444
2018-08-09,16981,830707
2018-08-08,118978,823575
2018-08-07,5234,736235
2018-08-06,4018,733123
2018-08-03,2608,732982
2018-08-02,7174,747135
2018-08-01,3510,734496
2018-07-31,1880,744135
2018-07-30,17652,747863
2018-07-27,50774,733007
2018-07-26,13157,691932
2018-07-25,9262,690424
2018-07-24,23834,686499
2018-07-23,26817,681848
2018-07-20,36938,669535
2018-07-19,16162,653995
2018-07-18,28319,652371
2018-07-17,50514,645410
2018-07-16,78660,622953
2018-07-13,36813,576433
2018-07-12,18568,556956
2018-07-11,3020,555265
2018-07-10,8286,550267
2018-07-09,7578,540379
2018-07-06,18323,537814
2018-07-05,2287,526701
2018-07-04,11106,530521
2018-07-03,9364,525722
2018-07-02,12296,520479
2018-06-29,29634,511014
2018-06-28,10916,499190
2018-06-27,15474,493690
2018-06-26,29803,481903
2018-06-25,30054,475510
2018-06-22,34245,470346
2018-06-21,41721,456389
2018-06-20,26518,432688
2018-06-19,13304,440392
2018-06-18,5938,442584
2018-06-15,8162,456380
2018-06-14,28912,464480
2018-06-12,14809,464888
2018-06-11,3678,471568
2018-06-08,20547,474172
2018-06-07,10163,474563
2018-06-05,10502,475364
2018-06-04,3374,470764
2018-06-01,17729,465062
2018-05-31,17666,442427
2018-05-30,51666,456214
2018-05-29,20365,437204
2018-05-28,8485,434092
2018-05-25,13010,430077
2018-05-24,10444,414135
2018-05-23,16003,410524
2018-05-21,5390,427233
2018-05-18,3099,429170
2018-05-17,1079,421994
2018-05-16,7219,421666
2018-05-15,5443,424138
2018-05-14,2040,422581
2018-05-11,1222,424249
2018-05-10,4868,432642
2018-05-09,404,456196
2018-05-08,3269,472720
2018-05-04,8679,458921
2018-05-03,2689,484669
2018-05-02,7249,508236
2018-04-30,24408,495109
2018-04-27,16900,492680
2018-04-26,23391,479629
2018-04-25,2822,465513
2018-04-24,2917,461139
2018-04-23,2988,468274
2018-04-20,5669,476046
2018-04-19,7506,474406
2018-04-18,4121,527634
2018-04-17,8162,529386
2018-04-16,7551,547557
2018-04-13,7929,580501
2018-04-12,11890,573568
2018-04-11,7067,578937
2018-04-10,16494,572937
2018-04-09,6735,582178
2018-04-06,15918,592745
2018-04-05,20058,586770
2018-04-04,186217,581814
2018-04-03,20339,432828
2018-04-02,5558,438983
2018-03-30,15647,423733
2018-03-29,82731,442810
2018-03-28,65963,379567
2018-03-27,26711,372332
2018-03-26,22201,384657
2018-03-23,27791,384346
2018-03-22,20329,381632
2018-03-21,17926,396135
2018-03-20,35300,393102
2018-03-19,11027,373556
2018-03-16,28453,386375
