일자,공매도 수량(전체),공매도 수량(잔고수량)
2019-04-22,26616,583854
2019-04-19,6320,596910
2019-04-18,26506,603258
2019-04-17,17713,610375
2019-04-16,12232,617650
2019-04-15,19753,643361
2019-04-12,21648,670442
2019-04-11,19762,670509
2019-04-10,35001,661776
2019-04-09,22360,654865
2019-04-08,41211,656660
2019-04-05,24936,717610
2019-04-04,15089,727201
2019-04-03,24694,738559
2019-04-02,23605,766412
2019-04-01,26739,774990
2019-03-29,18250,784597
2019-03-28,26525,785824
2019-03-27,25874,788996
2019-03-26,19277,789962
2019-03-25,60388,791843
2019-03-22,39144,748498
2019-03-21,23583,726643
2019-03-20,45019,784058
2019-03-19,10830,768722
2019-03-18,19541,768380
2019-03-15,19802,750270
2019-03-14,27763,757292
2019-03-13,17825,762211
2019-03-12,19768,757096
2019-03-11,15771,742492
2019-03-08,55687,728202
2019-03-07,35110,687260
2019-03-06,29746,683463
2019-03-05,36240,673281
2019-03-04,35770,661353
2019-02-28,13542,632350
2019-02-27,14091,642037
2019-02-26,18663,630195
2019-02-25,12117,631328
2019-02-22,26418,628231
2019-02-21,12218,631127
2019-02-20,4897,631507
2019-02-19,2639,630462
2019-02-18,21388,641600
2019-02-15,8077,641714
2019-02-14,19279,639768
2019-02-13,32063,623264
2019-02-12,20278,645638
2019-02-11,38573,645921
2019-02-08,20904,652784
2019-02-07,22779,664768
2019-02-01,33564,667584
2019-01-31,56431,669712
2019-01-30,44725,660673
2019-01-29,7471,649891
2019-01-28,21783,649552
2019-01-25,16587,645159
2019-01-24,23014,651843
2019-01-23,29070,645922
2019-01-22,16031,639804
2019-01-21,19603,639388
2019-01-18,32972,635191
2019-01-17,25060,630744
2019-01-16,37459,623389
2019-01-15,15045,625545
2019-01-14,14850,625230
2019-01-11,22264,620402
2019-01-10,18454,624182
2019-01-09,38689,624389
2019-01-08,38544,604918
2019-01-07,31259,586720
2019-01-04,18423,601113
2019-01-03,27087,598134
2019-01-02,40122,595626
2018-12-28,15721,577617
2018-12-27,26016,578351
2018-12-26,29669,551811
2018-12-24,12862,542651
2018-12-21,38308,548332
2018-12-20,50381,602236
2018-12-19,20278,561646
2018-12-18,16093,571444
2018-12-17,13409,551162
2018-12-14,7787,530165
2018-12-13,18762,545893
2018-12-12,33296,549134
2018-12-11,31546,532600
2018-12-10,39101,521257
2018-12-07,33208,501554
2018-12-06,27850,486467
2018-12-05,18762,478075
2018-12-04,39084,476611
2018-12-03,40724,462921
2018-11-30,48246,465657
2018-11-29,37570,459620
2018-11-28,43191,451069
2018-11-27,10443,417843
2018-11-26,23462,411083
2018-11-23,5703,408931
2018-11-22,9737,405625
2018-11-21,15933,395383
2018-11-20,6536,383536
2018-11-19,5471,384358
2018-11-16,12490,386199
2018-11-15,10816,395057
2018-11-14,21707,394084
2018-11-13,13379,398002
2018-11-12,14280,402360
2018-11-09,12745,409053
2018-11-08,14068,439772
2018-11-07,13998,467096
2018-11-06,28520,474367
2018-11-05,8654,478417
2018-11-02,10145,478994
2018-11-01,17564,492972
2018-10-31,25566,496235
2018-10-30,47969,481408
2018-10-29,66955,451922
2018-10-26,39513,455473
2018-10-25,44333,437188
2018-10-24,55181,440202
2018-10-23,25233,452607
2018-10-22,25261,433849
2018-10-19,19382,431665
2018-10-18,22460,434034
2018-10-17,11570,414472
2018-10-16,22436,411813
2018-10-15,30580,407342
2018-10-12,22288,403893
2018-10-11,46326,386843
2018-10-10,16721,361186
2018-10-08,13426,358454
2018-10-05,14426,354751
2018-10-04,27233,356935
2018-10-02,18048,350804
2018-10-01,18591,344030
2018-09-28,23947,332025
2018-09-27,45496,328502
2018-09-21,14840,312984
2018-09-20,7730,329811
2018-09-19,19793,328200
2018-09-18,32720,327136
2018-09-17,26953,331672
2018-09-14,4407,324194
2018-09-13,28948,331592
2018-09-12,8065,332749
2018-09-11,20501,350283
2018-09-10,19361,328238
2018-09-07,23093,309413
2018-09-06,24971,293857
2018-09-05,27055,275035
2018-09-04,9459,255261
2018-09-03,15632,243020
2018-08-31,13902,237681
2018-08-30,18404,232575
2018-08-29,16527,228870
2018-08-28,12417,232451
2018-08-27,24774,222906
2018-08-24,4383,219848
2018-08-23,7473,216375
2018-08-22,12336,209774
2018-08-21,8519,194331
2018-08-20,7736,193756
2018-08-17,13195,189995
2018-08-16,15766,185552
2018-08-14,10521,185672
2018-08-13,12073,180503
2018-08-10,19123,182349
2018-08-09,35500,184831
2018-08-08,15174,171752
2018-08-07,24596,166492
2018-08-06,23410,156863
2018-08-03,50465,156044
2018-08-02,29529,152102
2018-08-01,30098,148229
2018-07-31,3906,148658
2018-07-30,14589,149202
2018-07-27,37027,148429
2018-07-26,40848,148559
2018-07-25,63647,148499
2018-07-24,17991,150738
2018-07-23,20808,156483
2018-07-20,5077,165379
2018-07-19,14832,169428
2018-07-18,15817,168921
2018-07-17,9711,164348
2018-07-16,10983,156140
2018-07-13,4449,144882
2018-07-12,7947,144093
2018-07-11,2332,148575
2018-07-10,2659,145424
2018-07-09,8876,139548
2018-07-06,23563,152489
2018-07-05,3131,134219
2018-07-04,7376,128111
2018-07-03,5967,122023
2018-07-02,13991,116391
2018-06-29,14430,112791
2018-06-28,13555,110916
2018-06-27,19084,110534
2018-06-26,28394,119211
2018-06-25,12528,131163
2018-06-22,27473,131060
2018-06-21,21646,128068
2018-06-20,15528,131286
2018-06-19,7430,124833
2018-06-18,19061,120195
2018-06-15,9572,118343
2018-06-14,25743,118200
2018-06-12,22199,124390
2018-06-11,11865,126226
2018-06-08,38302,128945
2018-06-07,35343,126821
2018-06-05,28512,138944
2018-06-04,15007,129286
2018-06-01,14965,129692
2018-05-31,18288,125094
2018-05-30,30092,144956
2018-05-29,8205,128880
2018-05-28,13301,131178
2018-05-25,8175,126896
2018-05-24,24497,128261
2018-05-23,20432,114961
2018-05-21,12413,128090
2018-05-18,10996,133485
2018-05-17,10350,141528
2018-05-16,10061,154405
2018-05-15,16131,170792
2018-05-14,9578,169201
2018-05-11,33579,189993
2018-05-10,22668,170752
2018-05-09,14364,170916
2018-05-08,8807,181915
2018-05-04,29387,188883
2018-05-03,13113,195393
2018-05-02,62775,221623
2018-04-30,22347,209569
2018-04-27,19450,203878
2018-04-26,14459,211724
2018-04-25,97851,215978
2018-04-24,15673,163546
2018-04-23,6061,164290
2018-04-20,6521,162882
2018-04-19,20291,164176
2018-04-18,9600,147060
2018-04-17,7435,149549
2018-04-16,21351,147375
2018-04-13,15875,134187
2018-04-12,15569,127049
2018-04-11,15201,123028
2018-04-10,32466,125308
2018-04-09,17048,144160
2018-04-06,16913,134466
2018-04-05,16187,129099
2018-04-04,20234,135689
2018-04-03,19400,132589
2018-04-02,16005,134732
2018-03-30,8504,133260
2018-03-29,22444,136697
2018-03-28,27169,131737
2018-03-27,10240,127830
2018-03-26,17961,121652
2018-03-23,22308,122111
2018-03-22,17760,106554
2018-03-21,30095,106573
2018-03-20,12667,96400
2018-03-19,6295,108493
2018-03-16,22451,123537
2018-03-15,16063,125344
2018-03-14,17992,121104
2018-03-13,22849,129153
2018-03-12,26132,125257
2018-03-09,26539,118121
2018-03-08,24218,115900
2018-03-07,23108,125269
2018-03-06,20124,125330
2018-03-05,14839,128107
2018-03-02,21393,135329
2018-02-28,11251,133732
2018-02-27,10863,138797
2018-02-26,17177,135948
2018-02-23,10511,116789
2018-02-22,3638,126371
2018-02-21,2164,127538
2018-02-20,8343,134355
2018-02-19,12654,137176
2018-02-14,3205,125573
2018-02-13,3723,125000
2018-02-12,4762,130985
2018-02-09,5011,133804
2018-02-08,3941,143923
2018-02-07,5276,145595
2018-02-06,7126,154079
2018-02-05,4666,150487
2018-02-02,25306,156137
2018-02-01,33135,157071
2018-01-31,28076,160833
2018-01-30,15609,171022
2018-01-29,10124,176765
2018-01-26,13610,179441
2018-01-25,8737,172872
2018-01-24,14978,180539
2018-01-23,8196,184837
2018-01-22,18310,183714
2018-01-19,6520,184115
2018-01-18,7415,174579
2018-01-17,12988,203126
2018-01-16,10369,206127
2018-01-15,16326,215029
2018-01-12,19970,227336
2018-01-11,19249,213623
2018-01-10,22161,200697
2018-01-09,20940,192014
2018-01-08,13710,203024
2018-01-05,26338,226628
2018-01-04,17279,214770
2018-01-03,6531,217368
2018-01-02,20858,221375
2017-12-28,9285,214208
2017-12-27,18012,226804
2017-12-26,4699,227313
2017-12-22,6384,226703
2017-12-21,8480,227871
2017-12-20,3913,230970
