일자,공매도 금액(전체),공매도 금액(잔고금액)
2020-03-02,6596263000,67476850000.0
2020-02-28,4933534500,62126874000.0
2020-02-27,10961538500,68134430000.0
2020-02-26,8350818500,61285697000.0
2020-02-25,8099746000,61603509000.0
2020-02-24,12422667500,64366512000.0
2020-02-21,7990035500,67049269000.0
2020-02-20,6686094000,65680530000.0
2020-02-19,2418702500,62862266500.0
2020-02-18,5414942000,63707094500.0
2020-02-17,1763869500,62400663000.0
2020-02-14,2372220500,63202052500.0
2020-02-13,2315900500,61167654000.0
2020-02-12,1736376500,57080640000.0
2020-02-11,2830292000,58164916500.0
2020-02-10,3032952500,68563490500.0
2020-02-07,5167251000,67563850000.0
2020-02-06,2414582500,68750385000.0
2020-02-05,10720793000,74472172500.0
2020-02-04,8950584500,67851574500.0
2020-02-03,3811193500,62988360000.0
2020-01-31,8672263500,62266216500.0
2020-01-30,10405351000,62563320000.0
2020-01-29,5801569500,64363500000.0
2020-01-28,5430125000,62627974500.0
2020-01-23,3916457500,66356166000.0
2020-01-22,2391948500,64644486000.0
2020-01-21,2952492500,69108676000.0
2020-01-20,3884582000,71884312500.0
2020-01-17,6805629000,78294529000.0
2020-01-16,4864753500,79124161500.0
2020-01-15,7407449000,78567854000.0
2020-01-14,7652248000,78454948500.0
2020-01-13,3180695000,78618780000.0
2020-01-10,2443887500,79343708000.0
2020-01-09,3977121500,70171662000.0
2020-01-08,7014958000,69783390000.0
2020-01-07,950987000,65096570000.0
2020-01-06,3443067500,66259925500.0
2020-01-03,4379227000,61331572500.0
2020-01-02,4233191500,59189130000.0
2019-12-30,1123081000,60018311000.0
2019-12-27,6904300500,60750978000.0
2019-12-26,973990000,57603687000.0
2019-12-24,3674861000,58348836000.0
2019-12-23,3241731500,58490104000.0
2019-12-20,2732467500,48670072000.0
2019-12-19,4386141400,56957979000.0
2019-12-18,1383667500,54868758000.0
2019-12-17,391431500,56735662500.0
2019-12-16,494128000,57322248000.0
2019-12-13,1033285500,56795134500.0
2019-12-12,1322404000,57619984500.0
2019-12-11,458547000,60107604000.0
2019-12-10,705636500,60479082500.0
2019-12-09,306447500,71385650000.0
2019-12-06,2931295500,69488988000.0
2019-12-05,3099502000,67115961000.0
2019-12-04,1068257000,68117122000.0
2019-12-03,1575847500,66814948000.0
2019-12-02,1461094500,65930602500.0
2019-11-29,2602293500,65605272000.0
2019-11-28,511043000,68784800000.0
2019-11-27,854489500,68976367500.0
2019-11-26,1472076500,67612898000.0
2019-11-25,2122279500,66383088000.0
2019-11-22,1362399500,65059010000.0
2019-11-21,4716880000,65217610000.0
2019-11-20,2067447500,65576160000.0
2019-11-19,6861933000,65335259000.0
2019-11-18,5932522000,66733474500.0
2019-11-15,5278896000,63093969000.0
2019-11-14,9385108000,71179200000.0
2019-11-13,3809535000,68354908000.0
2019-11-12,690197000,68803992000.0
2019-11-11,3392840500,70258216000.0
2019-11-08,4316497500,68801290500.0
2019-11-07,2099812000,73482993000.0
2019-11-06,3613147500,72671124000.0
2019-11-05,4819935000,70990555000.0
2019-11-04,1486607000,69110233500.0
2019-11-01,2473376500,70333052000.0
2019-10-31,1559559500,69343300000.0
2019-10-30,1858009000,70087534500.0
2019-10-29,2264821500,69227145000.0
2019-10-28,1491042000,73227783000.0
2019-10-25,280051000,76070202500.0
2019-10-24,5059989500,76979808000.0
2019-10-23,1599729000,77938785000.0
2019-10-22,3720583000,79050202000.0
2019-10-21,3360008000,78597984000.0
2019-10-18,1126937500,76031697000.0
2019-10-17,1578084500,76376376000.0
2019-10-16,1236308000,77398011000.0
2019-10-15,2921612000,79176324000.0
2019-10-14,4306718000,84403176000.0
2019-10-11,1592443500,83934708000.0
2019-10-10,3495297000,82046364000.0
2019-10-08,1870519500,75400735000.0
2019-10-07,8288263000,76488372000.0
2019-10-04,2851558500,71474557000.0
2019-10-02,4693923500,72381239000.0
2019-10-01,1882767000,69239680000.0
2019-09-30,1798612000,71255392000.0
2019-09-27,2575135500,70612308000.0
2019-09-26,2144811000,71351694000.0
2019-09-25,2002096000,68377344000.0
2019-09-24,1529588500,73335700000.0
2019-09-23,2369228500,73935853000.0
2019-09-20,1618191500,73391848000.0
2019-09-19,2809440500,75902715000.0
2019-09-18,3228581000,74749716000.0
2019-09-17,2627316000,71259235000.0
2019-09-16,4537267000,70625503500.0
2019-09-11,7960893500,70843627000.0
2019-09-10,2991597500,74305612500.0
2019-09-09,2076215000,73844685000.0
2019-09-06,1283380000,73302391500.0
2019-09-05,2284469000,71796270000.0
2019-09-04,1261580500,74599436000.0
2019-09-03,3351868500,77276934000.0
2019-09-02,5094221500,76349250000.0
2019-08-30,5935861500,74797333000.0
2019-08-29,2140656000,72579895000.0
2019-08-28,2640006500,76010646000.0
2019-08-27,2033891500,75607038500.0
2019-08-26,1083183000,76314591500.0
2019-08-23,3158045500,77967846000.0
2019-08-22,7382745500,77074108000.0
2019-08-21,6504810000,77114475000.0
2019-08-20,2644559500,76077876000.0
2019-08-19,3546596000,72464592000.0
2019-08-16,2565335000,71131050000.0
2019-08-14,5587994500,70568771000.0
2019-08-13,2735633500,72695662500.0
2019-08-12,2444543500,71265393500.0
2019-08-09,4202523000,71754165000.0
2019-08-08,7998266000,68735520000.0
2019-08-07,2967767500,73681025000.0
2019-08-06,5019360000,73209022500.0
2019-08-05,3429695500,80617668000.0
2019-08-02,3465661500,83542434000.0
2019-08-01,3155914000,71164374000.0
2019-07-31,3372771000,76444824000.0
2019-07-30,2552065000,78619802000.0
2019-07-29,4811334000,79030177500.0
2019-07-26,16639339000,81792408000.0
2019-07-25,9673298500,70201260000.0
2019-07-24,2724969000,66542664500.0
2019-07-23,3786168000,68732790000.0
2019-07-22,2577053000,70068922000.0
2019-07-19,4234361000,71486100000.0
2019-07-18,2349268500,70920636500.0
2019-07-17,1417497000,71036574000.0
2019-07-16,4150003000,73072320000.0
2019-07-15,2431693500,72200306000.0
2019-07-12,839143500,72043335000.0
2019-07-11,1488153500,73332324000.0
2019-07-10,994939000,76745361000.0
2019-07-09,2973094000,78467235000.0
2019-07-08,3062102500,79042818000.0
2019-07-05,2721611000,81843190000.0
2019-07-04,2120880000,78489706000.0
2019-07-03,1294619500,77994385000.0
2019-07-02,2266935000,79104245000.0
2019-07-01,908880000,77864122000.0
2019-06-28,2456273000,79809690000.0
2019-06-27,3620022000,79340455000.0
2019-06-26,2232627500,79269151500.0
2019-06-25,2581035000,77019913500.0
2019-06-24,1182253500,78291505500.0
2019-06-21,2877062500,79206898000.0
2019-06-20,682637000,78401671000.0
2019-06-19,1233059000,77528880000.0
2019-06-18,3589619000,78604042000.0
2019-06-17,444030000,78157644500.0
2019-06-14,3869950500,80312335000.0
2019-06-13,6123561500,81952233000.0
2019-06-12,4600566500,83238810000.0
2019-06-11,3605157500,83348687000.0
2019-06-10,5275866000,85716144000.0
2019-06-07,1798027000,85159977000.0
2019-06-05,6295309500,85331857000.0
2019-06-04,9721187500,82938090000.0
2019-06-03,5049938500,75156295000.0
2019-05-31,6506467000,77589059000.0
2019-05-30,2607370500,78381744000.0
2019-05-29,2397960000,75578761500.0
2019-05-28,1117958500,74521923000.0
2019-05-27,5739988000,76846562000.0
2019-05-24,1818985500,84141976500.0
2019-05-23,4899953000,85606879000.0
2019-05-22,6564711500,87773993000.0
2019-05-21,10573578500,86521696000.0
2019-05-20,4147975500,89544762000.0
2019-05-17,7898895500,89992298000.0
2019-05-16,10047267000,86138150000.0
2019-05-15,6404629500,86750760000.0
2019-05-14,1179920500,86442368000.0
2019-05-13,919489000,86500557500.0
2019-05-10,1581403000,86182057500.0
2019-05-09,4589175000,84205233000.0
2019-05-08,1704140000,87229655500.0
2019-05-07,1652565500,88432832000.0
2019-05-03,1838196500,86530176000.0
2019-05-02,1679702500,85521024000.0
2019-04-30,2461136500,82845526000.0
2019-04-29,4000335000,83578440000.0
2019-04-26,1179039500,81066118000.0
2019-04-25,1988714500,82826398000.0
2019-04-24,824312000,82645541000.0
2019-04-23,306130000,82433688500.0
2019-04-22,71231500,80773596000.0
2019-04-19,1551513500,89073126000.0
2019-04-18,2069433000,88603368000.0
2019-04-17,900671500,88177138000.0
