일자,공매도 수량(전체),공매도 수량(잔고수량)
2018-06-07,88080,1110827
2018-06-05,93752,1127099
2018-06-04,33813,1117775
2018-06-01,55229,1173831
2018-05-31,54040,1116739
2018-05-30,186068,1189253
2018-05-29,42274,1182051
2018-05-28,112945,1178295
2018-05-25,25074,1107580
2018-05-24,58693,1103192
2018-05-23,59608,1054539
2018-05-21,26033,1025633
2018-05-18,29570,1015907
2018-05-17,13968,1003598
2018-05-16,26796,1029043
2018-05-15,47211,1027351
2018-05-14,17425,1027369
2018-05-11,7199,1024998
2018-05-10,47451,1037154
2018-05-09,45476,1118505
2018-05-08,104419,1187544
2018-05-04,45272,1162712
2018-05-03,9641,1129221
2018-05-02,56979,1124461
2018-04-30,33002,1124146
2018-04-27,17832,1090349
2018-04-26,54691,1070945
2018-04-25,47221,1037018
2018-04-24,54049,992512
2018-04-23,54675,995175
2018-04-20,100448,973301
2018-04-19,38298,932507
2018-04-18,17106,853030
2018-04-17,9243,921059
2018-04-16,20817,935698
2018-04-13,77699,944102
2018-04-12,47621,863139
2018-04-11,30460,854327
2018-04-10,24300,830066
2018-04-09,7948,838620
2018-04-06,26392,854704
2018-04-05,36093,847905
2018-04-04,32989,834179
2018-04-03,38907,829232
2018-04-02,35294,894958
2018-03-30,31271,839269
2018-03-29,62810,830794
2018-03-28,42325,899422
2018-03-27,40484,894305
2018-03-26,81607,900246
2018-03-23,147352,899096
2018-03-22,89507,814555
2018-03-21,90299,806603
2018-03-20,99598,781532
2018-03-19,55900,761991
2018-03-16,87993,784069
2018-03-15,95327,772706
2018-03-14,70759,848908
2018-03-13,99310,794434
2018-03-12,37578,726325
2018-03-09,103344,736388
2018-03-08,37727,702315
2018-03-07,109982,773651
2018-03-06,63043,768511
2018-03-05,73782,795471
2018-03-02,141294,795774
2018-02-28,45033,742277
2018-02-27,45290,745388
2018-02-26,72198,774005
2018-02-23,129334,754146
2018-02-22,116076,891971
2018-02-21,48879,984718
2018-02-20,66901,968393
2018-02-19,75421,996192
2018-02-14,114570,948550
2018-02-13,166414,901350
2018-02-12,182741,836474
2018-02-09,23691,796972
2018-02-08,6858,783225
2018-02-07,7825,832480
2018-02-06,243338,949544
2018-02-05,75838,766518
2018-02-02,25542,738792
2018-02-01,7451,734285
2018-01-31,36546,762551
2018-01-30,21613,771775
2018-01-29,32625,765996
2018-01-26,68991,767204
2018-01-25,25659,769415
2018-01-24,73915,801632
2018-01-23,84198,788736
2018-01-22,105272,776740
2018-01-19,53843,767019
2018-01-18,41696,730718
2018-01-17,17528,744466
2018-01-16,93394,811105
2018-01-15,24339,894719
2018-01-12,142887,952592
2018-01-11,164492,1017731
2018-01-10,112006,1027823
2018-01-09,240367,1023076
2018-01-08,103375,1039397
2018-01-05,126788,1034735
2018-01-04,67555,1068166
2018-01-03,25449,1124147
2018-01-02,67934,1169196
2017-12-28,124776,1239329
2017-12-27,92682,1223785
2017-12-26,87595,1256977
2017-12-22,83459,1280823
2017-12-21,101100,1339254
2017-12-20,63615,1315218
2017-12-19,67969,1262302
2017-12-18,93694,1237434
2017-12-15,133231,1184591
2017-12-14,200436,1125898
2017-12-13,18275,1110681
2017-12-12,48425,1156011
2017-12-11,57548,1168679
2017-12-08,35436,1164525
2017-12-07,76058,1164419
2017-12-06,21962,1161762
2017-12-05,63556,1129847
2017-12-04,49080,1107073
2017-12-01,49619,1149175
2017-11-30,110199,1110032
2017-11-29,73815,1133698
2017-11-28,70050,1122884
2017-11-27,54301,1177099
2017-11-24,20966,1207415
2017-11-23,4749,1202464
2017-11-22,24195,1210758
2017-11-21,32688,1215540
2017-11-20,73132,1225162
2017-11-17,80961,1176379
2017-11-16,55399,1156904
2017-11-15,64410,1162727
2017-11-14,37799,1132980
2017-11-13,18608,1131081
2017-11-10,70768,1135045
2017-11-09,101641,1089389
2017-11-08,53424,1064464
2017-11-07,101522,1067315
2017-11-06,102637,1101706
2017-11-03,60176,1135548
2017-11-02,49187,1138384
2017-11-01,116594,1117973
2017-10-31,56478,1062682
2017-10-30,48738,1079408
2017-10-27,181127,1113220
2017-10-26,65277,1055641
2017-10-25,74041,1077578
2017-10-24,64316,989717
