date,open,high,low,close,volume
2018-10-23,129000,130000,123500,125500,822259
2018-10-24,127500,129000,124500,127000,679196
2018-10-25,120500,121000,114000,119000,1529110
2018-10-26,119000,119000,110000,113000,1544405
2018-10-29,112500,113500,109000,109500,649910
2018-10-30,108000,112000,104000,110500,939865
2018-10-31,110500,115000,108500,114500,1016429
2018-11-01,113500,116500,110500,111500,805655
2018-11-02,111500,118500,111500,116500,1320415
2018-11-05,115000,115500,111500,113500,442640
2018-11-06,114000,117500,113500,117000,453810
2018-11-07,117500,119000,113500,115500,385827
2018-11-08,118000,120000,115500,116500,404191
2018-11-09,115000,118000,115000,115000,295733
2018-11-12,114500,116500,114500,115000,260849
2018-11-13,115500,117500,114000,116000,435937
2018-11-14,115500,116500,114000,115500,335405
2018-11-15,116000,116500,111500,112500,576671
2018-11-16,113500,114500,111500,112500,872059
2018-11-19,113000,114000,110500,111500,697289
2018-11-20,110000,112000,107000,108000,693868
2018-11-21,105500,107000,104500,106500,525328
2018-11-22,107000,111500,107000,109500,504744
2018-11-23,110000,115500,109500,114000,691736
2018-11-26,115000,124500,114500,124000,805023
2018-11-27,124000,129500,122500,125000,637199
2018-11-28,128500,130500,126500,129000,645902
2018-11-29,133000,134000,129000,130500,559552
2018-11-30,131000,131000,126000,126500,801837
2018-12-03,130500,130500,125000,126000,486166
2018-12-04,127500,127500,122500,123500,512742
2018-12-05,124500,127000,123000,125000,308805
2018-12-06,123000,124000,119500,120000,445309
2018-12-07,121500,123500,119500,121000,565663
2018-12-10,119000,121500,117500,119000,376421
2018-12-11,120000,123500,117500,123000,506349
2018-12-12,124000,126000,122500,124500,490812
2018-12-13,125500,125500,123000,124000,972556
2018-12-14,123500,124000,121500,123500,259268
2018-12-17,124000,124000,120500,122000,294847
2018-12-18,120500,124000,120000,122000,342972
2018-12-19,123000,128500,122500,127500,385472
2018-12-20,125500,128000,123500,127000,364624
2018-12-21,127000,127000,121000,121500,507653
2018-12-24,122000,124500,121000,123000,278884
2018-12-26,121000,122000,117500,119000,275517
2018-12-27,120500,123000,118500,122500,371637
2018-12-28,122500,123000,120500,122000,322665
2019-01-02,121000,122000,117000,118000,356120
2019-01-03,120000,125000,119000,122000,525020
2019-01-04,123500,126000,122500,125500,520785
2019-01-07,128000,132500,127000,131500,502619
2019-01-08,132000,134000,129000,130000,376127
2019-01-09,131000,134500,129500,133000,381372
2019-01-10,132000,134500,130000,131000,293112
2019-01-11,133000,134500,130500,131000,322925
2019-01-14,130000,130500,125000,127000,525411
2019-01-15,127500,132500,127500,132500,335999
2019-01-16,132500,135000,131000,132500,272719
2019-01-17,131500,138000,131500,136000,407099
2019-01-18,137000,138500,136500,137500,328761
2019-01-21,138000,138000,131000,131000,457161
