date,open,high,low,close,volume
2017-11-09,415000,415000,410000,414000,194087
2017-11-10,411500,412000,405000,406500,167505
2017-11-13,403500,406500,390000,394500,494297
2017-11-14,394500,396000,388500,392500,365212
2017-11-15,391000,397000,388500,397000,292227
2017-11-16,397000,406000,392500,405500,248330
2017-11-17,408000,414500,405500,408500,285105
2017-11-20,409000,412500,408000,409500,231641
2017-11-21,409500,413000,408000,413000,205930
2017-11-22,411000,417000,407500,417000,254436
2017-11-23,418000,424000,418000,421500,195782
2017-11-24,424500,426000,421000,423500,154584
2017-11-27,422500,426000,416000,419500,235268
2017-11-28,420000,424500,418000,420500,152850
2017-11-29,419500,425000,419500,422500,149735
2017-11-30,424500,426000,416000,417500,339763
2017-12-01,412000,416000,407000,412000,547839
2017-12-04,414500,422500,413500,420000,180998
2017-12-05,416500,419500,410000,414000,160533
2017-12-06,414000,416000,408500,408500,140456
2017-12-07,405500,407000,395000,397000,257473
2017-12-08,393500,400000,393500,398500,161340
2017-12-11,398500,403500,397500,400000,143139
2017-12-12,399000,400000,388000,390000,270505
2017-12-13,388500,398500,388500,393000,298912
2017-12-14,394000,397000,388000,390000,379926
2017-12-15,395000,397000,393000,394000,197159
2017-12-18,396000,398000,393000,397500,158523
2017-12-19,399500,399500,395500,398500,135439
2017-12-20,396500,398500,395000,398000,142948
2017-12-21,398500,398500,391000,391000,123480
2017-12-22,391500,395000,389500,393500,134256
2017-12-26,393500,395000,392000,392000,267020
2017-12-27,394000,395000,391000,394500,138310
2017-12-28,396500,407000,395000,405000,169517
2018-01-02,407000,415000,406500,411000,153739
2018-01-03,404000,413000,404000,409500,103370
2018-01-04,410000,412000,395000,395500,215698
2018-01-05,396500,405500,395000,405000,154954
2018-01-08,409000,425000,407000,424500,321484
2018-01-09,427500,436500,424000,425500,235552
2018-01-10,427500,428500,416500,416500,126227
2018-01-11,421500,426000,415500,421500,131522
2018-01-12,418500,429000,418500,426000,150523
2018-01-15,426000,441500,425500,437000,212044
2018-01-16,438000,440500,429000,431500,144682
2018-01-17,430500,435000,420500,420500,178216
2018-01-18,420500,423500,415500,417000,161817
2018-01-19,417000,424500,417000,423500,147058
2018-01-22,425500,426000,412000,418000,203541
2018-01-23,420000,423000,417000,423000,132280
2018-01-24,424500,438000,424500,438000,309355
2018-01-25,436000,440500,435000,436500,177052
2018-01-26,436000,443500,430500,435500,134906
2018-01-29,436000,442000,434000,441500,202072
2018-01-30,441500,447500,436000,436000,220050
2018-01-31,432500,435000,421000,432000,212494
2018-02-01,434500,440000,418500,418500,392278
2018-02-02,415000,416000,400000,400500,468545
